"UPM","VIV_SEL","N_REN","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","NOM","C_RES","PAREN","SEX","EDAD","NAC_D","NAC_M","COD","COD_SEL","VERIF_COD","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2202341
","01
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","16
","
","
","
","A
","
","06
","1
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","01
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","17
","
","
","
","A
","
","06
","2
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","02
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","40
","
","
","1
","A
","1
","08
","5
","2
","5
","2
","3
","1133
","2266
","U
","4
","40750
","2000
"
"2202341
","02
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","55
","
","
","2
","A
","2
","08
","5
","2
","1
","
","3
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","02
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","11
","
","
","
","A
","
","02
","5
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","02
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","07
","
","
","
","A
","
","02
","1
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","03
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","29
","
","
","1
","A
","1
","08
","2
","1
","1
","
","4
","1133
","1133
","U
","4
","40750
","2000
"
"2202341
","04
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","2
","45
","
","
","1
","A
","1
","06
","3
","2
","1
","
","3
","1133
","2266
","U
","4
","40750
","2000
"
"2202341
","04
","05
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","13
","
","
","
","A
","
","03
","2
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","04
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","15
","
","
","
","A
","
","03
","3
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","04
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","1
","49
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","04
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","17
","
","
","
","A
","
","06
","3
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","05
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","59
","
","
","1
","A
","1
","08
","5
","2
","1
","
","3
","1133
","4531
","U
","4
","40750
","2000
"
"2202341
","05
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","32
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","05
","05
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","5
","2
","06
","
","
","
","A
","
","01
","3
","1
","
","
","
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","05
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","26
","
","
","2
","A
","2
","06
","3
","1
","1
","
","2
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","05
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","57
","
","
","2
","A
","2
","04
","3
","2
","6
","4
","
","1133
","0
","U
","4
","40750
","2000
"
"2202545
","01
","01
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","62
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","01
","02
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","55
","
","
","1
","A
","1
","02
","6
","2
","5
","4
","
","763
","1526
","U
","2
","40760
","1980
"
"2202545
","02
","02
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","18
","
","
","1
","A
","1
","06
","3
","1
","1
","
","2
","763
","1526
","U
","2
","40760
","1980
"
"2202545
","02
","01
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","40
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","02
","05
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","99
","
","
","
","A
","
","
","
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","02
","03
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","17
","
","
","
","A
","
","03
","2
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","02
","04
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","10
","
","
","
","A
","
","02
","4
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","03
","01
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","48
","
","
","2
","A
","2
","07
","2
","2
","1
","
","3
","763
","0
","U
","2
","40760
","1980
"
"2202545
","03
","02
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","47
","
","
","2
","A
","2
","03
","3
","2
","1
","
","3
","763
","0
","U
","2
","40760
","1980
"
"2202545
","03
","04
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","16
","
","
","
","A
","
","06
","1
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","03
","03
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","18
","
","
","1
","A
","1
","06
","2
","1
","4
","4
","
","763
","2289
","U
","2
","40760
","1980
"
"2202545
","04
","02
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","56
","
","
","1
","A
","1
","02
","6
","2
","5
","4
","
","763
","2289
","U
","2
","40760
","1980
"
"2202545
","04
","01
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","59
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","04
","03
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","51
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","04
","04
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","16
","
","
","
","A
","
","03
","3
","2
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","01
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","54
","
","
","2
","A
","2
","02
","6
","2
","1
","
","4
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","02
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","31
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","07
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","99
","
","
","
","A
","
","
","
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","05
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","28
","
","
","1
","A
","1
","06
","3
","2
","5
","4
","
","763
","3815
","U
","2
","40760
","1980
"
"2202545
","05
","06
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","99
","
","
","
","A
","
","
","
","1
","
","
","
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","03
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","27
","
","
","2
","A
","2
","06
","3
","1
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202545
","05
","04
","22
","Queretaro
","006
","Corregidora
","0017
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","53
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","763
","0
","U
","2
","40760
","1980
"
"2202560
","01
","01
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","2
","67
","31
","05
","1
","A
","1
","02
","6
","2
","1
","
","2
","984
","3936
","U
","2
","40770
","1980
"
"2202560
","01
","04
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","2
","02
","
","
","
","A
","
","
","
","
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","05
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","3
","3
","1
","37
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","08
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","3
","5
","2
","03
","
","
","
","A
","
","00
","
","2
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","06
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","3
","5
","2
","30
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","07
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","3
","5
","2
","08
","
","
","
","A
","
","02
","2
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","03
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","2
","08
","
","
","
","A
","
","02
","1
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","01
","02
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","26
","03
","06
","2
","A
","2
","06
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","02
","01
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","2
","70
","03
","09
","2
","A
","2
","00
","
","2
","5
","4
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","02
","04
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","32
","31
","07
","2
","A
","2
","06
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","02
","02
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","46
","12
","08
","2
","A
","2
","00
","
","2
","7
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","02
","03
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","35
","27
","05
","1
","A
","1
","03
","3
","2
","8
","4
","
","984
","3936
","U
","2
","40770
","1980
"
"2202560
","03
","01
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","70
","
","
","2
","A
","2
","00
","
","2
","1
","
","5
","984
","0
","U
","2
","40770
","1980
"
"2202560
","03
","02
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","65
","
","
","1
","A
","1
","00
","
","2
","5
","4
","
","984
","3936
","U
","2
","40770
","1980
"
"2202560
","03
","04
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","39
","
","
","2
","A
","2
","03
","3
","2
","1
","
","3
","984
","0
","U
","2
","40770
","1980
"
"2202560
","03
","03
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","47
","
","
","2
","A
","2
","02
","6
","2
","5
","4
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","04
","02
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","43
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","984
","1968
","U
","2
","40770
","1980
"
"2202560
","04
","01
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","45
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","04
","03
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","15
","
","
","
","A
","
","03
","3
","2
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","04
","05
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","06
","
","
","
","A
","
","01
","3
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","04
","04
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","13
","
","
","
","A
","
","02
","6
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","05
","01
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","51
","
","
","2
","A
","2
","06
","3
","2
","1
","
","3
","984
","0
","U
","2
","40770
","1980
"
"2202560
","05
","07
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","22
","
","
","2
","A
","2
","06
","2
","2
","1
","
","3
","984
","0
","U
","2
","40770
","1980
"
"2202560
","05
","08
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","2
","04
","
","
","
","A
","
","01
","1
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202560
","05
","06
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","1
","23
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","984
","0
","U
","2
","40770
","1980
"
"2202560
","05
","02
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","48
","
","
","1
","A
","1
","02
","6
","2
","1
","
","3
","984
","3936
","U
","2
","40770
","1980
"
"2202560
","05
","05
","22
","Queretaro
","006
","Corregidora
","0019
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","11
","
","
","
","A
","
","02
","5
","1
","
","
","
","984
","0
","U
","2
","40770
","1980
"
"2202837
","01
","03
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","13
","
","
","
","A
","
","03
","1
","1
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","01
","02
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","34
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","863
","1725
","U
","2
","40780
","1980
"
"2202837
","01
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","35
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","863
","0
","U
","2
","40780
","1980
"
"2202837
","01
","04
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","07
","
","
","
","A
","
","02
","1
","1
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","02
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","37
","
","
","1
","A
","1
","03
","3
","2
","1
","
","2
","863
","1725
","U
","2
","40780
","1980
"
"2202837
","02
","03
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","15
","
","
","
","A
","
","03
","3
","1
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","02
","04
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","10
","
","
","
","A
","
","02
","4
","2
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","02
","05
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","03
","
","
","
","A
","
","00
","
","2
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","02
","02
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","42
","
","
","2
","A
","2
","02
","6
","2
","5
","4
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","03
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","55
","
","
","1
","A
","1
","08
","1
","2
","1
","
","3
","863
","1725
","U
","2
","40780
","1980
"
"2202837
","03
","04
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","08
","
","
","
","A
","
","02
","2
","1
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","03
","03
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","12
","
","
","
","A
","
","03
","1
","2
","
","
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","03
","02
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","40
","
","
","2
","A
","2
","03
","3
","2
","5
","4
","
","863
","0
","U
","2
","40780
","1980
"
"2202837
","04
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","2
","48
","
","
","1
","A
","1
","02
","6
","2
","1
","
","2
","863
","863
","U
","2
","40780
","1980
"
"2202837
","05
","02
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","56
","
","
","2
","A
","2
","00
","
","2
","1
","
","2
","863
","0
","U
","2
","40780
","1980
"
"2202837
","05
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","66
","
","
","1
","A
","1
","02
","6
","2
","1
","
","1
","863
","2588
","U
","2
","40780
","1980
"
"2202837
","05
","03
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","23
","
","
","2
","A
","2
","08
","4
","1
","4
","4
","
","863
","0
","U
","2
","40780
","1980
"
"2202852
","01
","01
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","49
","
","
","1
","A
","
","03
","3
","2
","8
","4
","
","913
","2740
","U
","2
","40790
","1980
"
"2202852
","01
","03
","22
","Queretaro
","014
","Queretaro
","0101
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","20
","
","
","2
","A
","
","03
","3
","2
","8
","4
","
","913
","0
","U
","2
","40790
","1980
"
